relative_path,top_folder,file_name,extension,size_bytes,library_category_guess
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001306-PHOTO-2025-11-08-11-15-57.jpg,web,00001306-PHOTO-2025-11-08-11-15-57.jpg,.jpg,67065,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001451-الطباعه 12-11-2025.pdf,web,00001451-الطباعه 12-11-2025.pdf,.pdf,143363,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001419-الطباعه 10-11-2025 (2).pdf,web,00001419-الطباعه 10-11-2025 (2).pdf,.pdf,134569,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000219-PHOTO-2025-10-11-16-11-42.jpg,web,00000219-PHOTO-2025-10-11-16-11-42.jpg,.jpg,45682,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001316-الطباعه 8-11-2025 (1).pdf,web,00001316-الطباعه 8-11-2025 (1).pdf,.pdf,133678,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001357-PHOTO-2025-11-09-13-25-09.jpg,web,00001357-PHOTO-2025-11-09-13-25-09.jpg,.jpg,116553,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000022-PHOTO-2025-10-05-18-41-16.jpg,web,00000022-PHOTO-2025-10-05-18-41-16.jpg,.jpg,43095,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001402-الطباعة 10-11-2025 (1).pdf,web,00001402-الطباعة 10-11-2025 (1).pdf,.pdf,106077,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000565-خروج جي تي 18-10-2025.xlsx,web,00000565-خروج جي تي 18-10-2025.xlsx,.xlsx,17834,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001367-PHOTO-2025-11-09-16-16-02.jpg,web,00001367-PHOTO-2025-11-09-16-16-02.jpg,.jpg,167755,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000897-PHOTO-2025-10-26-16-21-41.jpg,web,00000897-PHOTO-2025-10-26-16-21-41.jpg,.jpg,109646,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000915-PHOTO-2025-10-27-01-06-05.jpg,web,00000915-PHOTO-2025-10-27-01-06-05.jpg,.jpg,67934,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001384-PHOTO-2025-11-09-17-11-24.jpg,web,00001384-PHOTO-2025-11-09-17-11-24.jpg,.jpg,188072,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000845-خروج اشحنلي 25.10.2025.xlsx,web,00000845-خروج اشحنلي 25.10.2025.xlsx,.xlsx,10617,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001333-PHOTO-2025-11-08-16-06-59.jpg,web,00001333-PHOTO-2025-11-08-16-06-59.jpg,.jpg,95376,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000224-PHOTO-2025-10-11-16-26-04.jpg,web,00000224-PHOTO-2025-10-11-16-26-04.jpg,.jpg,89756,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001320-PHOTO-2025-11-08-12-57-28.jpg,web,00001320-PHOTO-2025-11-08-12-57-28.jpg,.jpg,87175,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000848-PHOTO-2025-10-25-16-10-52.jpg,web,00000848-PHOTO-2025-10-25-16-10-52.jpg,.jpg,72173,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001311-PHOTO-2025-11-08-11-58-30.jpg,web,00001311-PHOTO-2025-11-08-11-58-30.jpg,.jpg,118993,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000230-PHOTO-2025-10-11-16-37-14.jpg,web,00000230-PHOTO-2025-10-11-16-37-14.jpg,.jpg,63400,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000153-PHOTO-2025-10-09-11-46-55.jpg,web,00000153-PHOTO-2025-10-09-11-46-55.jpg,.jpg,47221,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000255-بيك اب اشحنلي يوم 11-10-2025.xlsx,web,00000255-بيك اب اشحنلي يوم 11-10-2025.xlsx,.xlsx,9632,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001379-شيت خروج اشحنلي 9-11-2025.xlsx,web,00001379-شيت خروج اشحنلي 9-11-2025.xlsx,.xlsx,10656,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001394-oneorder-mnfeen-9-11.pdf,web,00001394-oneorder-mnfeen-9-11.pdf,.pdf,79858,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001339-PHOTO-2025-11-08-16-44-11.jpg,web,00001339-PHOTO-2025-11-08-16-44-11.jpg,.jpg,153554,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001411-PHOTO-2025-11-10-14-03-34.jpg,web,00001411-PHOTO-2025-11-10-14-03-34.jpg,.jpg,102736,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001473-شيت خروج اشحنلي يوم 12-11-2025.xlsx,web,00001473-شيت خروج اشحنلي يوم 12-11-2025.xlsx,.xlsx,9898,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001478-PHOTO-2025-11-12-16-44-23.jpg,web,00001478-PHOTO-2025-11-12-16-44-23.jpg,.jpg,173826,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000914-شيت خروج جي تي يوم 26-10-2025.xlsx,web,00000914-شيت خروج جي تي يوم 26-10-2025.xlsx,.xlsx,15325,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000037-PHOTO-2025-10-06-12-42-55.jpg,web,00000037-PHOTO-2025-10-06-12-42-55.jpg,.jpg,250249,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000831-PHOTO-2025-10-25-11-10-23.jpg,web,00000831-PHOTO-2025-10-25-11-10-23.jpg,.jpg,43331,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000832-PHOTO-2025-10-25-11-17-18.jpg,web,00000832-PHOTO-2025-10-25-11-17-18.jpg,.jpg,57029,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000188-PHOTO-2025-10-11-11-49-33.jpg,web,00000188-PHOTO-2025-10-11-11-49-33.jpg,.jpg,64199,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001348-PHOTO-2025-11-09-11-08-52.jpg,web,00001348-PHOTO-2025-11-09-11-08-52.jpg,.jpg,56089,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000882-الطباعه شيت 1.pdf,web,00000882-الطباعه شيت 1.pdf,.pdf,143266,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000836-طباعه 25.10- 2.pdf,web,00000836-طباعه 25.10- 2.pdf,.pdf,107306,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001340-PHOTO-2025-11-08-16-44-31.jpg,web,00001340-PHOTO-2025-11-08-16-44-31.jpg,.jpg,147879,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000163-PHOTO-2025-10-09-17-19-32.jpg,web,00000163-PHOTO-2025-10-09-17-19-32.jpg,.jpg,73254,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001456-الطباعة 12-11-2025 (2).pdf,web,00001456-الطباعة 12-11-2025 (2).pdf,.pdf,160057,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000356-خروج اشحنلي 13.10.2025.xlsx,web,00000356-خروج اشحنلي 13.10.2025.xlsx,.xlsx,8370,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001439-شيت خروج يوم 11جي تي.xlsx,web,00001439-شيت خروج يوم 11جي تي.xlsx,.xlsx,13050,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001457-PHOTO-2025-11-12-14-20-31.jpg,web,00001457-PHOTO-2025-11-12-14-20-31.jpg,.jpg,90897,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000913-شيت خروج اشحنلي يوم 26-10-2025.xlsx,web,00000913-شيت خروج اشحنلي يوم 26-10-2025.xlsx,.xlsx,12145,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000148-PHOTO-2025-10-09-11-29-24.jpg,web,00000148-PHOTO-2025-10-09-11-29-24.jpg,.jpg,92702,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000905-PHOTO-2025-10-26-16-36-48.jpg,web,00000905-PHOTO-2025-10-26-16-36-48.jpg,.jpg,87381,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000131-خروج جي تي يوم 8-10-2025.xlsx,web,00000131-خروج جي تي يوم 8-10-2025.xlsx,.xlsx,16343,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000123-PHOTO-2025-10-08-16-57-22.jpg,web,00000123-PHOTO-2025-10-08-16-57-22.jpg,.jpg,76695,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001341-PHOTO-2025-11-08-16-45-01.jpg,web,00001341-PHOTO-2025-11-08-16-45-01.jpg,.jpg,158661,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000336-PHOTO-2025-10-13-12-01-28.jpg,web,00000336-PHOTO-2025-10-13-12-01-28.jpg,.jpg,49284,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000039-PHOTO-2025-10-06-12-47-26.jpg,web,00000039-PHOTO-2025-10-06-12-47-26.jpg,.jpg,221187,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001472-طباعة.pdf,web,00001472-طباعة.pdf,.pdf,42976,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001369-STICKER-2025-11-09-16-21-07.webp,web,00001369-STICKER-2025-11-09-16-21-07.webp,.webp,12306,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000034-PHOTO-2025-10-06-12-33-52.jpg,web,00000034-PHOTO-2025-10-06-12-33-52.jpg,.jpg,43111,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000215-PHOTO-2025-10-11-16-10-11.jpg,web,00000215-PHOTO-2025-10-11-16-10-11.jpg,.jpg,48492,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/_chat.txt,web,_chat.txt,.txt,292007,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000187-PHOTO-2025-10-11-11-33-43.jpg,web,00000187-PHOTO-2025-10-11-11-33-43.jpg,.jpg,64076,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000846-شيت الخروج جي تي 25.10.2025.xlsx,web,00000846-شيت الخروج جي تي 25.10.2025.xlsx,.xlsx,20903,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000217-PHOTO-2025-10-11-16-11-16.jpg,web,00000217-PHOTO-2025-10-11-16-11-16.jpg,.jpg,43525,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000189-PHOTO-2025-10-11-12-00-19.jpg,web,00000189-PHOTO-2025-10-11-12-00-19.jpg,.jpg,78209,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000161-PHOTO-2025-10-09-17-18-56.jpg,web,00000161-PHOTO-2025-10-09-17-18-56.jpg,.jpg,61657,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000345-PHOTO-2025-10-13-13-01-40.jpg,web,00000345-PHOTO-2025-10-13-13-01-40.jpg,.jpg,56784,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001336-شيت خروج جي تي يوم 8-11-2025.xlsx,web,00001336-شيت خروج جي تي يوم 8-11-2025.xlsx,.xlsx,18561,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000895-الطباعه شيت 2.pdf,web,00000895-الطباعه شيت 2.pdf,.pdf,183590,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000177-PHOTO-2025-10-11-10-59-33.jpg,web,00000177-PHOTO-2025-10-11-10-59-33.jpg,.jpg,113312,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000306-PHOTO-2025-10-12-14-23-27.jpg,web,00000306-PHOTO-2025-10-12-14-23-27.jpg,.jpg,48526,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000127-PHOTO-2025-10-08-17-04-58.jpg,web,00000127-PHOTO-2025-10-08-17-04-58.jpg,.jpg,112853,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000216-PHOTO-2025-10-11-16-10-24.jpg,web,00000216-PHOTO-2025-10-11-16-10-24.jpg,.jpg,40963,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001350-PHOTO-2025-11-09-11-09-09.jpg,web,00001350-PHOTO-2025-11-09-11-09-09.jpg,.jpg,62889,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001392-شيت خروج جي تي 9-11-2025.xlsx,web,00001392-شيت خروج جي تي 9-11-2025.xlsx,.xlsx,16902,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001337-شيت خروج اشحنلي يوم 8-11-2025.xlsx,web,00001337-شيت خروج اشحنلي يوم 8-11-2025.xlsx,.xlsx,9868,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001435-طباعه 11.11.2025.pdf,web,00001435-طباعه 11.11.2025.pdf,.pdf,143298,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000321-شيت خروج جي تي 12-10-2025.xlsx,web,00000321-شيت خروج جي تي 12-10-2025.xlsx,.xlsx,15692,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001346-طباعه 9-11-2025(1).pdf,web,00001346-طباعه 9-11-2025(1).pdf,.pdf,133334,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000075-شيت خروج J&T يوم 6-10-2025.xlsx,web,00000075-شيت خروج J&T يوم 6-10-2025.xlsx,.xlsx,16188,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000843-طباعه 25.10-3.pdf,web,00000843-طباعه 25.10-3.pdf,.pdf,125915,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00000357-خروج جي تي 13.10.2025.xlsx,web,00000357-خروج جي تي 13.10.2025.xlsx,.xlsx,10547,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001474-شيت خروج جي تي يوم 12-11-2025.xlsx,web,00001474-شيت خروج جي تي يوم 12-11-2025.xlsx,.xlsx,15455,08_frontend_web
web/flowith/HADER_2030/WhatsApp Chat - الخروج ! والتقرير/00001426-شيت خروج جي تي يوم 10-11-2025.xlsx,web,00001426-شيت خروج جي تي يوم 10-11-2025.xlsx,.xlsx,16348,08_frontend_web
web/flowith/HADER_2030/08_التسويق_والإعلام/01_campaign_elle_3amlooh_b2edena_template.txt,web,01_campaign_elle_3amlooh_b2edena_template.txt,.txt,1257,08_frontend_web
web/flowith/HADER_2030/08_التسويق_والإعلام/06_makc_report_md_meta.txt,web,06_makc_report_md_meta.txt,.txt,1112,06_docs
web/flowith/HADER_2030/08_التسويق_والإعلام/02_campaign_elle_3amlooh_b2edena_production_book.txt,web,02_campaign_elle_3amlooh_b2edena_production_book.txt,.txt,1164,08_frontend_web
web/flowith/HADER_2030/08_التسويق_والإعلام/04_makc_ads_csv_meta.txt,web,04_makc_ads_csv_meta.txt,.txt,1116,08_frontend_web
web/flowith/HADER_2030/08_التسويق_والإعلام/05_makc_plan_md_meta.txt,web,05_makc_plan_md_meta.txt,.txt,1062,08_frontend_web
web/flowith/HADER_2030/08_التسويق_والإعلام/03_hader_project_card_overview.txt,web,03_hader_project_card_overview.txt,.txt,1141,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/04_kaia_al_himma_agent.txt,web,04_kaia_al_himma_agent.txt,.txt,1142,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/02_kaia_al_asas_agent.txt,web,02_kaia_al_asas_agent.txt,.txt,1123,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/03_kaia_al_itqan_agent.txt,web,03_kaia_al_itqan_agent.txt,.txt,1141,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/03_kaia_factory_and_logistics_agents.txt,web,03_kaia_factory_and_logistics_agents.txt,.txt,1328,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/05_makc_overview.txt,web,05_makc_overview.txt,.txt,1177,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/02_makc_overview.txt,web,02_makc_overview.txt,.txt,1365,08_frontend_web
web/flowith/HADER_2030/05_الوكلاء_KAIA_MAKC/01_kaia_overview.txt,web,01_kaia_overview.txt,.txt,1417,08_frontend_web
web/flowith/HADER_2030/07_كيميت_والمنتجات_الابتكارية/06_pop_catalogue_all_models.txt,web,06_pop_catalogue_all_models.txt,.txt,1200,08_frontend_web
web/flowith/HADER_2030/07_كيميت_والمنتجات_الابتكارية/03_product_M01_filter_wadi_al_naqaa.txt,web,03_product_M01_filter_wadi_al_naqaa.txt,.txt,1234,08_frontend_web
web/flowith/HADER_2030/07_كيميت_والمنتجات_الابتكارية/01_kemit_overview.txt,web,01_kemit_overview.txt,.txt,1253,08_frontend_web
web/flowith/HADER_2030/07_كيميت_والمنتجات_الابتكارية/04_product_M03_pottery_solar_cooler.txt,web,04_product_M03_pottery_solar_cooler.txt,.txt,1285,08_frontend_web
web/flowith/HADER_2030/07_كيميت_والمنتجات_الابتكارية/05_product_B01_toba_khbari.txt,web,05_product_B01_toba_khbari.txt,.txt,1257,08_frontend_web
web/flowith/HADER_2030/07_كيميت_والمنتجات_الابتكارية/02_method_70_30.txt,web,02_method_70_30.txt,.txt,1208,08_frontend_web
web/flowith/HADER_2030/09_الاستثمار_والتمويل/02_investment_funds_learning_series.txt,web,02_investment_funds_learning_series.txt,.txt,1312,08_frontend_web
web/flowith/HADER_2030/09_الاستثمار_والتمويل/03_hader_financing_philosophy_equity_based.txt,web,03_hader_financing_philosophy_equity_based.txt,.txt,1185,08_frontend_web
web/flowith/HADER_2030/09_الاستثمار_والتمويل/01_hader_ebs_financial_220425.txt,web,01_hader_ebs_financial_220425.txt,.txt,1202,08_frontend_web
web/flowith/HADER_2030/manus/hader-telegram-bot-plan ٢.md,web,hader-telegram-bot-plan ٢.md,.md,54696,08_frontend_web
